Area Codes,All Ages
S02002135,1960.00
S02002196,1960.00
S02001832,1959.00
S02001798,1957.00
S02002059,1957.00
S02001854,1956.00
S02001310,1955.00
S02001512,1955.00
S02001650,1955.00
S02002268,1955.00
S02001652,1954.00
S02002150,1954.00
S02001376,1952.00
S02001793,1952.00
S02002189,1951.00
S02002409,1950.00
S02001237,1949.00
S02001676,1948.00
S02002195,1948.00
S02002240,1947.00
S02002140,1946.00
S02002175,1946.00
S02002389,1946.00
S02001318,1944.00
S02001438,1944.00
S02002273,1944.00
S02002513,1943.00
S02001955,1942.00
S02001405,1941.00
S02002173,1941.00
S02002435,1941.00
S02001528,1940.00
S02001560,1940.00
S02002404,1939.00
S02002398,1938.00
S02001996,1937.00
S02001288,1936.00
S02001674,1936.00
S02001839,1935.00
S02002029,1935.00
S02001906,1934.00
S02001945,1934.00
S02002223,1934.00
S02002417,1933.00
S02002224,1932.00
S02002315,1932.00
S02002492,1932.00
S02001254,1931.00
S02001951,1931.00
S02002074,1931.00
S02002398,1931.00
S02002243,1930.00
S02002358,1930.00
S02001838,1929.00
S02002091,1928.00
S02001408,1926.00
S02001256,1924.00
S02002115,1924.00
S02001325,1923.00
S02002182,1923.00
S02002458,1923.00
S02001489,1922.00
S02001704,1921.00
S02002430,1921.00
S02001552,1920.00
S02001570,1920.00
S02001944,1920.00
S02001995,1920.00
S02001603,1919.00
S02001584,1918.00
S02001757,1918.00
S02002134,1918.00
S02002374,1918.00
S02002263,1917.00
S02002381,1917.00
S02002367,1916.00
S02002437,1916.00
S02001439,1915.00
S02001711,1915.00
S02001437,1914.00
S02001899,1914.00
S02002157,1914.00
S02002111,1913.00
S02001454,1912.00
S02002111,1912.00
S02002305,1912.00
S02002334,1912.00
S02001262,1911.00
S02001967,1911.00
S02001470,1910.00
S02001826,1910.00
S02002129,1910.00
S02001567,1909.00
S02001591,1909.00
S02001913,1909.00
S02002244,1909.00
S02002352,1909.00
S02001653,1908.00
S02001755,1906.00
S02001919,1906.00
S02002183,1906.00
S02002397,1906.00
S02001780,1905.00
S02002256,1905.00
S02002492,1904.00
S02001532,1903.00
S02001977,1903.00
S02002426,1903.00
S02001515,1902.00
S02001949,1902.00
S02002181,1902.00
S02001504,1901.00
S02001579,1901.00
S02002439,1901.00
S02001325,1900.00
S02001828,1900.00
S02001951,1900.00
S02001468,1899.00
S02002053,1898.00
S02001407,1896.00
S02002314,1896.00
S02001689,1895.00
S02001762,1895.00
S02001253,1894.00
S02002027,1894.00
S02002367,1894.00
S02002475,1894.00
S02001563,1893.00
S02001659,1893.00
S02002513,1893.00
S02001418,1891.00
S02001720,1890.00
S02001897,1890.00
S02001982,1890.00
S02001502,1888.00
S02001773,1888.00
S02001795,1888.00
S02001943,1888.00
S02001710,1887.00
S02002426,1887.00
S02001318,1886.00
S02001249,1885.00
S02002451,1885.00
S02001969,1884.00
S02002297,1883.00
S02002357,1882.00
S02002085,1881.00
S02002244,1881.00
S02002427,1881.00
S02001376,1880.00
S02001955,1880.00
S02002065,1879.00
S02002100,1879.00
S02001489,1878.00
S02001807,1876.00
S02001733,1875.00
S02001832,1875.00
S02002182,1875.00
S02002243,1873.00
S02002418,1873.00
S02001715,1871.00
S02001757,1871.00
S02001862,1871.00
S02002152,1871.00
S02002222,1871.00
S02002375,1871.00
S02002385,1871.00
S02001369,1870.00
S02001509,1869.00
S02001557,1869.00
S02002055,1869.00
S02001706,1867.00
S02002052,1867.00
S02002509,1867.00
S02001408,1866.00
S02002216,1866.00
S02001744,1864.00
S02002269,1864.00
S02001362,1863.00
S02001870,1863.00
S02001244,1862.00
S02001466,1861.00
S02002212,1861.00
S02002449,1860.00
S02001700,1859.00
S02001399,1858.00
S02001425,1858.00
S02002136,1858.00
S02001426,1857.00
S02002215,1857.00
S02002313,1857.00
S02002197,1856.00
S02001343,1855.00
S02002319,1855.00
S02001507,1853.00
S02001670,1853.00
S02001720,1853.00
S02001891,1853.00
S02002155,1853.00
S02001272,1851.00
S02001485,1851.00
S02001899,1851.00
S02002080,1851.00
S02002208,1851.00
S02001361,1849.00
S02002094,1849.00
S02002305,1849.00
S02002270,1848.00
S02002427,1848.00
S02001632,1847.00
S02002306,1847.00
S02001302,1846.00
S02001963,1846.00
S02001475,1845.00
S02001282,1844.00
S02002013,1844.00
S02002413,1844.00
S02002506,1844.00
S02002074,1843.00
S02002078,1843.00
S02001310,1842.00
S02001834,1841.00
S02002016,1840.00
S02002029,1840.00
S02001796,1839.00
S02002406,1839.00
S02002094,1837.00
S02002215,1837.00
S02002224,1837.00
S02002391,1837.00
S02001343,1836.00
S02002150,1836.00
S02002019,1835.00
S02001653,1834.00
S02002219,1834.00
S02001635,1833.00
S02002165,1833.00
S02002358,1833.00
S02001559,1832.00
S02001839,1832.00
S02001850,1832.00
S02002221,1832.00
S02001741,1831.00
S02001996,1831.00
S02002287,1831.00
S02002297,1831.00
S02001807,1830.00
S02002259,1830.00
S02001645,1829.00
S02001692,1829.00
S02001674,1828.00
S02001900,1828.00
S02001911,1828.00
S02002357,1828.00
S02002381,1828.00
S02001504,1827.00
S02001840,1827.00
S02001262,1826.00
S02002072,1825.00
S02002115,1825.00
S02001744,1824.00
S02002064,1823.00
S02002366,1823.00
S02002415,1823.00
S02002447,1822.00
S02001370,1821.00
S02002443,1821.00
S02002509,1821.00
S02001716,1820.00
S02001907,1819.00
S02001369,1818.00
S02001610,1818.00
S02001633,1818.00
S02001596,1817.00
S02002143,1817.00
S02001378,1816.00
S02001413,1816.00
S02001498,1816.00
S02001892,1816.00
S02002256,1816.00
S02002264,1816.00
S02002372,1816.00
S02002013,1815.00
S02002201,1814.00
S02002373,1813.00
S02001382,1812.00
S02001431,1812.00
S02001846,1812.00
S02002080,1812.00
S02001924,1811.00
S02002122,1809.00
S02002444,1809.00
S02001761,1808.00
S02001804,1808.00
S02001963,1808.00
S02001968,1808.00
S02001969,1808.00
S02002009,1808.00
S02001637,1807.00
S02001692,1807.00
S02002219,1807.00
S02001459,1806.00
S02001877,1806.00
S02002330,1806.00
S02001586,1804.00
S02002272,1802.00
S02002206,1801.00
S02001570,1799.00
S02001511,1798.00
S02002023,1797.00
S02001404,1796.00
S02001552,1795.00
S02001780,1795.00
S02002019,1794.00
S02001728,1793.00
S02002088,1792.00
S02002334,1791.00
S02002260,1790.00
S02001531,1789.00
S02001359,1788.00
S02001656,1788.00
S02001669,1788.00
S02001241,1787.00
S02001584,1787.00
S02001793,1787.00
S02001803,1787.00
S02002385,1787.00
S02001563,1786.00
S02001573,1786.00
S02001924,1786.00
S02002255,1786.00
S02001475,1785.00
S02001773,1785.00
S02001418,1784.00
S02001360,1782.00
S02002093,1781.00
S02002310,1781.00
S02002446,1781.00
S02001862,1780.00
S02001753,1779.00
S02002033,1779.00
S02002433,1779.00
S02001946,1778.00
S02001256,1777.00
S02001857,1775.00
S02001947,1775.00
S02002236,1775.00
S02002299,1775.00
S02002399,1775.00
S02001430,1774.00
S02002059,1773.00
S02002240,1772.00
S02002264,1770.00
S02001976,1769.00
S02001711,1768.00
S02001502,1767.00
S02001827,1767.00
S02002439,1767.00
S02002252,1766.00
S02001745,1765.00
S02002323,1765.00
S02001247,1764.00
S02002131,1764.00
S02001649,1763.00
S02001650,1763.00
S02002409,1763.00
S02001741,1762.00
S02002027,1762.00
S02001525,1761.00
S02001861,1760.00
S02001557,1759.00
S02001707,1759.00
S02002197,1759.00
S02001702,1757.00
S02002410,1757.00
S02001724,1755.00
S02002065,1754.00
S02001961,1753.00
S02001710,1752.00
S02002096,1752.00
S02002208,1752.00
S02002369,1751.00
S02001359,1749.00
S02001870,1749.00
S02001880,1749.00
S02002002,1749.00
S02001652,1748.00
S02002458,1747.00
S02001892,1746.00
S02002100,1744.00
S02002397,1744.00
S02001247,1743.00
S02001586,1742.00
S02001938,1742.00
S02002323,1742.00
S02002417,1742.00
S02001659,1740.00
S02001715,1740.00
S02002222,1740.00
S02002318,1740.00
S02001282,1739.00
S02002313,1739.00
S02001405,1738.00
S02001812,1738.00
S02002090,1738.00
S02001731,1737.00
S02001360,1736.00
S02001361,1735.00
S02002257,1733.00
S02001302,1732.00
S02002206,1732.00
S02001384,1730.00
S02001804,1730.00
S02002393,1730.00
S02002434,1730.00
S02001352,1729.00
S02002464,1729.00
S02001656,1728.00
S02001259,1727.00
S02002196,1727.00
S02002408,1727.00
S02002431,1726.00
S02001705,1724.00
S02001906,1724.00
S02002319,1724.00
S02001791,1722.00
S02001949,1722.00
S02001468,1720.00
S02002008,1719.00
S02001511,1717.00
S02001796,1717.00
S02002055,1717.00
S02002090,1717.00
S02001761,1716.00
S02002259,1716.00
S02001753,1714.00
S02001441,1712.00
S02001465,1712.00
S02001630,1711.00
S02001812,1710.00
S02001515,1709.00
S02001713,1709.00
S02002057,1709.00
S02002089,1709.00
S02002083,1708.00
S02002108,1708.00
S02002506,1708.00
S02001551,1706.00
S02001904,1706.00
S02002331,1706.00
S02002127,1704.00
S02001407,1702.00
S02002016,1701.00
S02002444,1701.00
S02001748,1700.00
S02002033,1700.00
S02001496,1699.00
S02001516,1699.00
S02001629,1699.00
S02001648,1699.00
S02002008,1699.00
S02001426,1697.00
S02001582,1697.00
S02001683,1697.00
S02001399,1696.00
S02001606,1694.00
S02001911,1694.00
S02001995,1694.00
S02002411,1694.00
S02001769,1693.00
S02001729,1692.00
S02002064,1692.00
S02002289,1692.00
S02002375,1692.00
S02002459,1692.00
S02001816,1691.00
S02002225,1691.00
S02002306,1691.00
S02002362,1691.00
S02001479,1688.00
S02001706,1688.00
S02002004,1687.00
S02002165,1687.00
S02002184,1687.00
S02001934,1686.00
S02001745,1685.00
S02002015,1685.00
S02002078,1685.00
S02001378,1684.00
S02001476,1684.00
S02002113,1684.00
S02002211,1684.00
S02001610,1683.00
S02001693,1683.00
S02002133,1683.00
S02002272,1683.00
S02001276,1681.00
S02001702,1681.00
S02001875,1681.00
S02001938,1681.00
S02001290,1680.00
S02001272,1679.00
S02001307,1679.00
S02001919,1679.00
S02002096,1679.00
S02002015,1678.00
S02001290,1677.00
S02002010,1676.00
S02002136,1676.00
S02002221,1676.00
S02001425,1675.00
S02001525,1675.00
S02001818,1675.00
S02001871,1673.00
S02001574,1672.00
S02001637,1672.00
S02002028,1672.00
S02001508,1671.00
S02001635,1671.00
S02002257,1671.00
S02002443,1671.00
S02001404,1670.00
S02001413,1670.00
S02001453,1670.00
S02002322,1669.00
S02001961,1668.00
S02002106,1668.00
S02001627,1667.00
S02001649,1667.00
S02001877,1667.00
S02001603,1666.00
S02001784,1666.00
S02001384,1665.00
S02001713,1664.00
S02001721,1664.00
S02002010,1664.00
S02002087,1664.00
S02001324,1663.00
S02002105,1663.00
S02001803,1662.00
S02001763,1661.00
S02002151,1661.00
S02002009,1660.00
S02001566,1658.00
S02001669,1657.00
S02001788,1657.00
S02002201,1657.00
S02002400,1657.00
S02001422,1656.00
S02001573,1656.00
S02001716,1656.00
S02002393,1656.00
S02002112,1653.00
S02001427,1652.00
S02001696,1652.00
S02001847,1652.00
S02002088,1650.00
S02002002,1649.00
S02001678,1648.00
S02001707,1646.00
S02001990,1646.00
S02002014,1646.00
S02002035,1646.00
S02002124,1646.00
S02001747,1645.00
S02001470,1643.00
S02001431,1642.00
S02001607,1642.00
S02002083,1641.00
S02001591,1640.00
S02001895,1640.00
S02002176,1640.00
S02001763,1639.00
S02001529,1638.00
S02001694,1638.00
S02001760,1637.00
S02002120,1636.00
S02002438,1636.00
S02001390,1635.00
S02001735,1635.00
S02001456,1633.00
S02001567,1632.00
S02001585,1632.00
S02002028,1632.00
S02002399,1632.00
S02001912,1630.00
S02002014,1630.00
S02002093,1630.00
S02002158,1630.00
S02002459,1630.00
S02001768,1628.00
S02002089,1628.00
S02001791,1627.00
S02001871,1627.00
S02002012,1627.00
S02002213,1627.00
S02001507,1626.00
S02001944,1626.00
S02002394,1626.00
S02001657,1625.00
S02002318,1625.00
S02001526,1624.00
S02001531,1624.00
S02002012,1624.00
S02001646,1622.00
S02001965,1621.00
S02002107,1621.00
S02002316,1621.00
S02001307,1619.00
S02001770,1618.00
S02001850,1617.00
S02001968,1617.00
S02001276,1616.00
S02001838,1616.00
S02001324,1615.00
S02001789,1615.00
S02001827,1615.00
S02001764,1614.00
S02001817,1613.00
S02002298,1612.00
S02001695,1611.00
S02002322,1610.00
S02001975,1609.00
S02002211,1609.00
S02002289,1609.00
S02002380,1609.00
S02001751,1608.00
S02002004,1608.00
S02001328,1607.00
S02001526,1607.00
S02002325,1607.00
S02001328,1605.00
S02001645,1605.00
S02001859,1605.00
S02002431,1605.00
S02001687,1604.00
S02001778,1604.00
S02001465,1602.00
S02001430,1601.00
S02001657,1600.00
S02001696,1599.00
S02001990,1599.00
S02001453,1598.00
S02002057,1598.00
S02002325,1598.00
S02001427,1597.00
S02001606,1596.00
S02001740,1596.00
S02001457,1595.00
S02001497,1595.00
S02001749,1595.00
S02002131,1595.00
S02001496,1594.00
S02002330,1594.00
S02001728,1593.00
S02001816,1592.00
S02002003,1592.00
S02002068,1592.00
S02001476,1591.00
S02001784,1591.00
S02001693,1590.00
S02002123,1590.00
S02002269,1590.00
S02001435,1589.00
S02002037,1588.00
S02001375,1587.00
S02002087,1587.00
S02002410,1587.00
S02001785,1584.00
S02001729,1583.00
S02001748,1583.00
S02001605,1582.00
S02002413,1582.00
S02002422,1582.00
S02002109,1581.00
S02001705,1580.00
S02001907,1579.00
S02001687,1578.00
S02001736,1578.00
S02002075,1577.00
S02002290,1577.00
S02002433,1577.00
S02001536,1576.00
S02001582,1575.00
S02001435,1574.00
S02002151,1574.00
S02002246,1574.00
S02002362,1573.00
S02001751,1571.00
S02002037,1571.00
S02001648,1570.00
S02001740,1569.00
S02001846,1569.00
S02002412,1568.00
S02001769,1566.00
S02001285,1565.00
S02001432,1565.00
S02001683,1565.00
S02001977,1565.00
S02002411,1562.00
S02002440,1562.00
S02001508,1561.00
S02001768,1561.00
S02001854,1561.00
S02001747,1560.00
S02001329,1559.00
S02001433,1558.00
S02001630,1558.00
S02001646,1558.00
S02002379,1558.00
S02001578,1556.00
S02002176,1556.00
S02001298,1555.00
S02002075,1555.00
S02002248,1555.00
S02002423,1555.00
S02001259,1554.00
S02002372,1554.00
S02001605,1553.00
S02002153,1553.00
S02002450,1553.00
S02001731,1552.00
S02001786,1551.00
S02001375,1550.00
S02001759,1549.00
S02001760,1548.00
S02001699,1547.00
S02002003,1547.00
S02002209,1547.00
S02001441,1546.00
S02001516,1546.00
S02001754,1546.00
S02001778,1546.00
S02001285,1545.00
S02002082,1545.00
S02001721,1544.00
S02001717,1543.00
S02002342,1542.00
S02002035,1541.00
S02001860,1540.00
S02001350,1538.00
S02001627,1538.00
S02001779,1538.00
S02001818,1537.00
S02001298,1536.00
S02002310,1536.00
S02001895,1535.00
S02001510,1533.00
S02001735,1531.00
S02002099,1531.00
S02002213,1531.00
S02002299,1531.00
S02002331,1531.00
S02002225,1530.00
S02001947,1529.00
S02001788,1528.00
S02001495,1527.00
S02001794,1527.00
S02001738,1526.00
S02001655,1525.00
S02002117,1525.00
S02002290,1524.00
S02001678,1523.00
S02001913,1523.00
S02001443,1522.00
S02002082,1522.00
S02001820,1521.00
S02002112,1521.00
S02001976,1520.00
S02001293,1519.00
S02001392,1519.00
S02002133,1519.00
S02002158,1519.00
S02001695,1517.00
S02001973,1517.00
S02001529,1515.00
S02001749,1515.00
S02002031,1515.00
S02002438,1515.00
S02001736,1514.00
S02001857,1514.00
S02002236,1512.00
S02002499,1512.00
S02001392,1511.00
S02002011,1511.00
S02001390,1510.00
S02001578,1510.00
S02001775,1510.00
S02002408,1510.00
S02001479,1509.00
S02001551,1509.00
S02002237,1509.00
S02001428,1507.00
S02001797,1506.00
S02002066,1506.00
S02002237,1506.00
S02002383,1506.00
S02001490,1504.00
S02001505,1504.00
S02001764,1504.00
S02002101,1503.00
S02001329,1502.00
S02001490,1502.00
S02002108,1501.00
S02002177,1501.00
S02001356,1499.00
S02001379,1499.00
S02001829,1499.00
S02001655,1498.00
S02002298,1498.00
S02001779,1497.00
S02001843,1496.00
S02002011,1496.00
S02001636,1493.00
S02002451,1493.00
S02001668,1492.00
S02001688,1492.00
S02001717,1492.00
S02002442,1492.00
S02001905,1491.00
S02001810,1490.00
S02002378,1490.00
S02001566,1489.00
S02001518,1488.00
S02001536,1488.00
S02001879,1488.00
S02002302,1488.00
S02001284,1487.00
S02001782,1487.00
S02001346,1486.00
S02001545,1485.00
S02002106,1485.00
S02001379,1483.00
S02001569,1482.00
S02001640,1482.00
S02002387,1482.00
S02001482,1481.00
S02002153,1481.00
S02001785,1480.00
S02001859,1480.00
S02002130,1478.00
S02001293,1477.00
S02001699,1476.00
S02001759,1476.00
S02001948,1476.00
S02001585,1474.00
S02001770,1474.00
S02002428,1474.00
S02001356,1473.00
S02001517,1473.00
S02001429,1471.00
S02001569,1471.00
S02002493,1471.00
S02001831,1470.00
S02002026,1469.00
S02002394,1469.00
S02001422,1468.00
S02001688,1468.00
S02002184,1468.00
S02001742,1467.00
S02001817,1465.00
S02002113,1464.00
S02002148,1464.00
S02002499,1464.00
S02002246,1463.00
S02002144,1462.00
S02001332,1461.00
S02002422,1461.00
S02001718,1460.00
S02002068,1460.00
S02002124,1460.00
S02001875,1459.00
S02002440,1459.00
S02001395,1458.00
S02001406,1458.00
S02001597,1458.00
S02001600,1458.00
S02002026,1458.00
S02002107,1457.00
S02001443,1455.00
S02001774,1455.00
S02002144,1455.00
S02002146,1455.00
S02001738,1452.00
S02001772,1452.00
S02002099,1452.00
S02001433,1451.00
S02001680,1451.00
S02002130,1451.00
S02001825,1450.00
S02002359,1450.00
S02002424,1450.00
S02001904,1449.00
S02002248,1449.00
S02001810,1448.00
S02002312,1448.00
S02001432,1447.00
S02001284,1446.00
S02002423,1445.00
S02002148,1444.00
S02002302,1444.00
S02002380,1443.00
S02001668,1442.00
S02002371,1439.00
S02002382,1439.00
S02001342,1438.00
S02002316,1438.00
S02001510,1437.00
S02002109,1437.00
S02001506,1436.00
S02001545,1436.00
S02001250,1435.00
S02001488,1435.00
S02001497,1435.00
S02002359,1435.00
S02001495,1434.00
S02001428,1433.00
S02001742,1433.00
S02001825,1433.00
S02001322,1430.00
S02002117,1430.00
S02001806,1429.00
S02002300,1427.00
S02001518,1426.00
S02002400,1426.00
S02001372,1425.00
S02002378,1425.00
S02002514,1425.00
S02001332,1424.00
S02001794,1424.00
S02001960,1424.00
S02001434,1423.00
S02001506,1423.00
S02001530,1423.00
S02002123,1422.00
S02001974,1421.00
S02002348,1421.00
S02001331,1420.00
S02001429,1419.00
S02001530,1417.00
S02001879,1417.00
S02002308,1416.00
S02002177,1414.00
S02002328,1414.00
S02002164,1413.00
S02002254,1413.00
S02002493,1413.00
S02002312,1412.00
S02001920,1411.00
S02001973,1411.00
S02001346,1409.00
S02001456,1409.00
S02001752,1409.00
S02001775,1408.00
S02001752,1407.00
S02001898,1407.00
S02002326,1407.00
S02001514,1405.00
S02001718,1404.00
S02001367,1402.00
S02001708,1402.00
S02001719,1401.00
S02001381,1400.00
S02001860,1400.00
S02002328,1399.00
S02001966,1397.00
S02001965,1396.00
S02001640,1395.00
S02001781,1394.00
S02002326,1394.00
S02002327,1394.00
